Enzyme_ID	CKmc1	CKmc2	CKmc3	CKmc4	CKmc5	CKmc6	0hmc1	0hmc2	0hmc3	0hmc4	0hmc5	0hmc7	12hmc1	12hmc2	12hmc3	12hmc4	12hmc5	12hmc6	48hmc1	48hmc2	48hmc3	48hmc4	48hmc5	48hmc6
E1875	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	1	9	7	0
E1876	0	0	2	9	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
E1877	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	3	0
E1878	0	0	1	7	0	0	7	10	0	5	0	0	0	0	8	0	1	0	9	1	0	4	1	0
E1879	0	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	3	2	1	2
E1880	0	0	14	3	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
E1881	0	0	2	3	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1882	0	0	3	6	0	4	0	0	0	0	0	8	0	0	0	0	0	0	3	1	1	0	6	0
E1883	0	0	1	0	0	0	0	1	0	0	0	7	0	0	5	0	0	0	5	0	0	1	0	0
E1884	0	0	6	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	9	0	2	1	0	0
E1885	0	0	7	4	5	3	0	0	1	0	0	2	0	0	0	0	0	0	2	1	1	3	11	1
E1886	0	0	1	0	0	0	0	9	0	0	0	6	0	0	0	0	0	0	0	3	0	1	0	0
E1887	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1888	0	0	5	2	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	1	0
E1889	0	0	12	5	0	0	2	11	3	19	0	8	0	9	10	0	1	1	11	4	0	6	4	4
E1890	0	0	4	1	0	0	1	19	0	1	0	0	0	0	3	0	1	6	22	7	6	37	4	1
E1891	0	0	7	5	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1892	0	0	4	0	0	0	3	4	0	19	0	0	0	3	14	0	1	0	9	4	0	7	3	1
E1893	0	0	4	0	0	0	0	2	0	6	1	0	0	0	0	0	0	3	8	1	0	17	2	0
E1894	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1895	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	3	4	5	1	1	1
E1896	0	0	4	0	0	0	0	1	0	6	1	0	0	0	0	0	0	0	7	1	0	13	1	0
E1897	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
E1898	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1899	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0
E1900	0	0	2	5	0	3	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
E1901	0	0	4	0	2	1	2	4	0	0	3	1	0	0	1	3	1	6	3	1	3	1	1	0
E1902	0	0	2	0	0	1	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0
E1903	0	0	3	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1904	0	0	3	2	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	10	0	0	0	0
E1905	0	0	6	5	0	8	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
E1906	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	1	0
E1907	0	0	4	0	0	0	5	5	0	0	0	0	0	0	2	0	0	3	6	1	3	5	3	0
E1908	0	0	4	8	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1909	0	0	15	0	3	0	0	0	0	0	0	2	0	0	0	0	1	0	3	5	2	8	6	3
E1910	0	0	5	2	0	2	0	0	0	0	0	3	0	0	0	0	0	0	6	3	2	5	1	2
E1911	0	0	1	0	0	0	1	29	0	5	4	0	0	0	0	0	0	0	20	3	2	16	0	0
E1912	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1913	0	0	1	0	0	0	0	2	0	0	0	4	0	0	2	0	2	0	1	3	0	8	0	0
E1914	0	0	4	0	6	0	1	1	0	0	2	2	0	0	0	0	3	0	13	0	2	2	0	0
E1915	0	0	2	0	0	0	0	10	0	0	0	0	0	0	5	0	0	1	3	0	0	7	0	0
E1916	0	0	6	6	2	8	4	0	0	0	0	5	6	0	5	0	0	0	11	5	10	1	0	1
E1917	0	0	7	4	0	0	2	46	0	2	4	16	1	10	13	2	3	17	34	17	4	57	12	3
E1918	0	0	2	0	0	0	0	1	0	4	0	2	0	0	0	0	0	0	0	1	0	3	0	0
E1919	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	2	2	7	2	4	1
E1920	0	0	3	0	0	0	0	12	0	0	0	2	0	0	0	0	0	3	9	1	0	9	0	0
E1921	0	0	3	1	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
E1922	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1923	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1924	0	0	0	5	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1925	0	0	0	6	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0
E1926	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1927	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1928	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1929	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1930	0	0	0	1	0	0	2	11	0	2	1	6	0	1	0	0	1	0	9	2	1	9	0	0
E1931	0	0	0	2	0	0	0	8	0	0	0	7	0	0	6	0	0	0	5	2	0	6	0	1
E1932	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
E1933	0	0	0	7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
E1934	0	0	0	2	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
E1935	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
E1936	0	0	0	7	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
E1937	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1938	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
E1939	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0
E1940	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1941	0	0	0	3	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
E1942	0	0	0	6	0	7	0	5	0	10	0	1	0	0	0	0	0	0	1	2	0	2	0	1
E1943	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1944	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1945	0	0	0	1	3	11	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
E1946	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1947	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1948	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1949	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1950	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
E1951	0	0	0	2	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
E1952	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1953	0	0	0	1	0	4	0	0	0	0	0	13	0	0	0	0	0	0	0	2	0	0	0	0
E1954	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0
E1955	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1956	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1957	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	3	0
E1958	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	3	0
E1959	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1960	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1961	0	0	0	4	0	0	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
E1962	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1963	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E1964	0	0	0	2	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
E1965	0	0	0	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1966	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	1	0	3	1	2	1	3	1
E1967	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0
E1968	0	0	0	3	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	0
E1969	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1970	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0
E1971	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	11	0	0	1	0	1	0
E1972	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1973	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
E1974	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1975	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
E1976	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
E1977	0	0	0	9	0	0	0	0	0	0	0	5	0	0	0	0	3	0	2	2	0	1	2	3
E1978	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	8	0	0
E1979	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1980	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	2	10	1	1
E1981	0	0	0	2	0	15	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
E1982	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1983	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	8	5	0	0	4	0	0
E1984	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1985	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1986	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1987	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1988	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1989	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1990	0	0	0	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E1991	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E1992	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1993	0	0	0	5	0	0	0	4	0	0	0	8	0	0	0	0	0	3	4	8	7	4	3	3
E1994	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1995	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1996	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E1997	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1998	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E1999	0	0	0	2	0	0	0	3	0	0	0	1	0	0	0	0	0	0	8	1	1	7	0	0
E2000	0	0	0	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	14	8	9	5	0	3
E2001	0	0	0	2	0	0	2	5	0	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0
E2002	0	0	0	2	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E2003	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2004	0	0	0	22	0	0	3	6	0	2	0	27	0	0	0	0	2	0	5	1	2	12	0	0
E2005	0	0	0	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	2	2	0	0
E2006	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
E2007	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0
E2008	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2009	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2010	0	0	0	1	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
E2011	0	0	0	20	0	0	4	10	0	9	0	22	0	0	3	0	0	2	18	2	5	31	13	0
E2012	0	0	0	3	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	2	0	1	0	0
E2013	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
E2014	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2015	0	0	0	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	4	0	0	1	0	0
E2016	0	0	0	5	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	12	0	0
E2017	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E2018	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2019	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2020	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E2021	0	0	0	1	0	0	0	17	0	0	0	0	0	0	5	0	0	0	4	7	2	7	1	0
E2022	0	0	0	1	0	0	0	17	0	0	0	0	0	0	5	0	0	0	4	7	2	7	1	0
E2023	0	0	0	4	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	12	0
E2024	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0
E2025	0	0	0	3	0	3	0	0	0	0	0	3	0	0	0	1	1	0	4	9	5	2	8	2
E2026	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
E2027	0	0	0	3	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
E2028	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E2029	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E2030	0	0	0	3	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
E2031	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2032	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2033	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2034	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2035	0	0	0	1	0	8	0	0	0	0	0	5	0	0	0	2	0	0	0	3	1	1	0	0
E2036	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2037	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0
E2038	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
E2039	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2040	0	0	0	1	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0
E2041	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2042	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2043	0	0	0	1	0	0	3	1	0	4	0	0	0	0	0	0	2	0	5	0	0	1	0	0
E2044	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	2	0	0
E2045	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
E2046	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2047	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
E2048	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2049	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
E2050	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	5	2	0	0
E2051	0	0	0	4	0	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
E2052	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	1	4	6	1
E2053	0	0	0	3	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
E2054	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2055	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2056	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2057	0	0	0	4	0	0	0	0	0	0	0	1	0	0	4	0	0	1	1	2	0	1	2	0
E2058	0	0	0	1	0	3	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	2	0	0
E2059	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E2060	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2061	0	0	0	3	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
E2062	0	0	0	5	0	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	12	0	0
E2063	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E2064	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E2065	0	0	0	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
E2066	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
E2067	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2068	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2069	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	4	0	1
E2070	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	1	0	0
E2071	0	0	0	6	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0
E2072	0	0	0	8	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1
E2073	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E2074	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E2075	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2076	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2077	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	6	0	0
E2078	0	0	0	2	0	0	0	1	0	0	0	3	0	4	0	0	0	0	4	0	0	0	0	0
E2079	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2080	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E2081	0	0	0	10	0	0	0	12	0	0	0	9	0	0	0	0	0	0	5	0	3	5	1	0
E2082	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2083	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0
E2084	0	0	0	4	0	0	0	1	0	6	0	0	0	0	5	0	7	0	7	0	0	0	7	0
E2085	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E2086	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2087	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
E2088	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2089	0	0	0	5	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0
E2090	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E2091	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2092	0	0	0	3	0	0	0	1	0	0	0	12	0	0	0	0	0	0	2	1	0	0	0	0
E2093	0	0	0	1	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
E2094	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2095	0	0	0	2	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0
E2096	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2097	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
E2098	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2099	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2100	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E2101	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
E2102	0	0	0	0	1	4	0	0	0	0	0	0	0	0	3	1	0	4	2	0	0	0	0	0
E2103	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2104	0	0	0	0	4	5	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0
E2105	0	0	0	0	4	5	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0
E2106	0	0	0	0	4	5	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0
E2107	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2108	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2109	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	2	1	0	0
E2110	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
E2111	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2112	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2113	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
E2114	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	5	0	1	2	1	4	3	2
E2115	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
E2116	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2117	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E2118	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
E2119	0	0	0	0	0	1	0	5	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
E2120	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	1	10	1	2	0	1
E2121	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
E2122	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
E2123	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E2124	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E2125	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2126	0	0	0	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
E2127	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	5	0	1	0
E2128	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
E2129	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	5	5	3	2	2	4
E2130	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2131	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2132	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2133	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
E2134	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2135	0	0	0	0	0	1	4	31	10	10	0	0	0	9	11	2	0	9	26	14	7	11	1	5
E2136	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
E2137	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2138	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E2139	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	4	3	0	3	0	6
E2140	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	1	0	10	0	0
