"ASV_ID","Kingdom","Phylum","PC","Class","Order","Family","Genus","Species","last"
"ASV_3044","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_3032","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_3036","Bacteria","Bacteroidetes","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Saprospiraceae","Unassigned","Unassigned","f_Saprospiraceae"
"ASV_3021","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_3037","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Actinomycetales","Unassigned","Unassigned","Unassigned","o_Actinomycetales"
"ASV_3028","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium","Hyphomicrobium_sulfonivorans","s_Hyphomicrobium_sulfonivorans"
"ASV_3038","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Unassigned","g_Paracoccus"
"ASV_3062","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","a_ASV_3062"
"ASV_3060","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","a_ASV_3060"
"ASV_3047","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Nitriliruptorales","Nitriliruptoraceae","Nitriliruptor","Nitriliruptor_alkaliphilus","s_Nitriliruptor_alkaliphilus"
"ASV_3031","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Solirubrobacterales","Unassigned","Unassigned","Unassigned","o_Solirubrobacterales"
"ASV_3041","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_3049","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_3053","Bacteria","Bacteroidetes","Bacteroidetes","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","p_Bacteroidetes"
"ASV_3050","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unassigned","g_Pseudomonas"
"ASV_3034","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Acidimicrobiales","Acidimicrobiaceae","Ilumatobacter","Ilumatobacter_fluminis","s_Ilumatobacter_fluminis"
"ASV_3052","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unassigned","g_Pseudomonas"
"ASV_3039","Bacteria","Bacteroidetes","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Unassigned","Unassigned","Unassigned","o_Sphingobacteriales"
"ASV_3056","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_3043","Bacteria","Bacteroidetes","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae","Unassigned","Unassigned","f_Flammeovirgaceae"
"ASV_3042","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","c_Gammaproteobacteria"
"ASV_3068","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_3048","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","c_Gammaproteobacteria"
"ASV_3040","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Acidimicrobiales","Unassigned","Unassigned","Unassigned","o_Acidimicrobiales"
"ASV_3069","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_3063","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Chromatiales","Unassigned","Unassigned","Unassigned","o_Chromatiales"
"ASV_3071","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_3045","Bacteria","Firmicutes","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Bacillus","Unassigned","g_Bacillus"
"ASV_3046","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Chromatiales","Unassigned","Unassigned","Unassigned","o_Chromatiales"
"ASV_3064","Bacteria","Bacteroidetes","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Dysgonomonas","Unassigned","g_Dysgonomonas"
"ASV_3065","Bacteria","Proteobacteria","Deltaproteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio_intestinalis","s_Desulfovibrio_intestinalis"
"ASV_3067","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","c_Alphaproteobacteria"
"ASV_3058","Bacteria","Firmicutes","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Unassigned","g_Lactobacillus"
"ASV_3051","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_3061","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Unassigned","Unassigned","f_Flavobacteriaceae"
"ASV_3057","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","c_Gammaproteobacteria"
"ASV_3070","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Unassigned","g_Acinetobacter"
"ASV_3054","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_3080","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_3055","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Altererythrobacter","Unassigned","g_Altererythrobacter"
"ASV_3077","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Chryseobacterium","Unassigned","g_Chryseobacterium"
"ASV_3059","Bacteria","Firmicutes","Firmicutes","Bacilli","Bacillales","Unassigned","Unassigned","Unassigned","o_Bacillales"
"ASV_3074","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Unassigned","Unassigned","Unassigned","Unassigned","c_Actinobacteria"
"ASV_3066","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Unassigned","Unassigned","f_Flavobacteriaceae"
"ASV_3073","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Unassigned","g_Vibrio"
"ASV_3079","Bacteria","Bacteroidetes","Bacteroidetes","Sphingobacteriia","Unassigned","Unassigned","Unassigned","Unassigned","c_Sphingobacteriia"
"ASV_3075","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Unassigned","Unassigned","f_Phyllobacteriaceae"
"ASV_3097","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_3082","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_3072","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Robiginitalea","Robiginitalea_myxolifaciens","s_Robiginitalea_myxolifaciens"
"ASV_3078","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_3076","Bacteria","Verrucomicrobia","Verrucomicrobia","Spartobacteria","Unassigned","Unassigned","Spartobacteria_genera_incertae_sedis","Unassigned","o_Unassigned"
"ASV_3100","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_3086","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Erythrobacter","Erythrobacter_odishensis","s_Erythrobacter_odishensis"
"ASV_3092","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Unassigned","g_Acinetobacter"
"ASV_3091","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_3084","Bacteria","Acidobacteria","Acidobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","p_Acidobacteria"
"ASV_3083","Bacteria","Proteobacteria","Betaproteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Unassigned","Unassigned","f_Comamonadaceae"
"ASV_3108","Bacteria","Parcubacteria","Parcubacteria","Unassigned","Unassigned","Unassigned","Parcubacteria_genera_incertae_sedis","Unassigned","c_Unassigned"
"ASV_3114","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","a_ASV_3114"
"ASV_3101","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_3085","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","Unassigned","g_Lysobacter"
"ASV_3107","Bacteria","Bacteroidetes","Bacteroidetes","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","p_Bacteroidetes"
"ASV_3081","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Unassigned","g_Vibrio"
"ASV_3106","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Roseovarius","Roseovarius_aestuarii","s_Roseovarius_aestuarii"
"ASV_3103","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","Unassigned","g_Brevundimonas"
"ASV_3089","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","c_Alphaproteobacteria"
"ASV_3094","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Unassigned","Unassigned","f_Flavobacteriaceae"
"ASV_3093","Bacteria","Firmicutes","Firmicutes","Clostridia","Unassigned","Unassigned","Unassigned","Unassigned","c_Clostridia"
"ASV_3105","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Acidimicrobiales","Acidimicrobiaceae","Ilumatobacter","Unassigned","g_Ilumatobacter"
"ASV_3090","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","c_Alphaproteobacteria"
"ASV_3099","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Elizabethkingia","Elizabethkingia_miricola","s_Elizabethkingia_miricola"
"ASV_3088","Bacteria","Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","p_Proteobacteria"
"ASV_3109","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_3102","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Unassigned","Unassigned","Unassigned","o_Flavobacteriales"
"ASV_3095","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","c_Alphaproteobacteria"
"ASV_3096","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Unassigned","g_Halomonas"
"ASV_3098","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","Unassigned","g_Sphingopyxis"
"ASV_3087","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Actinomycetales","Dermacoccaceae","Calidifontibacter","Calidifontibacter_indicus","s_Calidifontibacter_indicus"
"ASV_3115","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_3128","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","a_ASV_3128"
"ASV_3116","Bacteria","Firmicutes","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Bacillus","Unassigned","g_Bacillus"
"ASV_3104","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Unassigned","Unassigned","f_Hyphomonadaceae"
"ASV_3111","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Unassigned","g_Acinetobacter"
"ASV_3121","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_3110","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_3120","Bacteria","Bacteroidetes","Bacteroidetes","Sphingobacteriia","Unassigned","Unassigned","Unassigned","Unassigned","c_Sphingobacteriia"
"ASV_3119","Bacteria","Firmicutes","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XII","Fusibacter","Unassigned","g_Fusibacter"
"ASV_3113","Bacteria","Firmicutes","Firmicutes","Clostridia","Clostridiales","Unassigned","Unassigned","Unassigned","o_Clostridiales"
"ASV_3138","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","a_ASV_3138"
"ASV_3117","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Unassigned","Unassigned","f_Flavobacteriaceae"
"ASV_3130","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Unassigned","Unassigned","Unassigned","o_Flavobacteriales"
"ASV_3126","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_3112","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Hoeflea","Unassigned","g_Hoeflea"
"ASV_3125","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_3123","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Unassigned","Unassigned","f_Enterobacteriaceae"
"ASV_3134","Bacteria","Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","p_Proteobacteria"
"ASV_3118","Bacteria","Acidobacteria","Acidobacteria","Acidobacteria_Gp4","Unassigned","Unassigned","Gp4","Unassigned","o_Unassigned"
"ASV_3148","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_3133","Bacteria","Planctomycetes","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Gimesia","Gimesia_maris","s_Gimesia_maris"
"ASV_3132","Bacteria","Bacteroidetes","Bacteroidetes","Flavobacteriia","Flavobacteriales","Unassigned","Unassigned","Unassigned","o_Flavobacteriales"
"ASV_3140","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Roseovarius","Roseovarius_aestuarii","s_Roseovarius_aestuarii"
"ASV_3127","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","c_Alphaproteobacteria"
"ASV_3124","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_3122","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_laterariae","s_Sphingomonas_laterariae"
"ASV_3142","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Unassigned","g_Paracoccus"
"ASV_3145","Bacteria","Bacteroidetes","Bacteroidetes","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","p_Bacteroidetes"
"ASV_3131","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","c_Alphaproteobacteria"
"ASV_3153","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_3135","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_3147","Bacteria","Proteobacteria","Betaproteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Unassigned","Unassigned","f_Comamonadaceae"
"ASV_3149","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_3136","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Unassigned","g_Legionella"
"ASV_3157","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_3137","Bacteria","Proteobacteria","Betaproteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Tepidimonas","Tepidimonas_fonticaldi","s_Tepidimonas_fonticaldi"
"ASV_3152","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_3139","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unassigned","Unassigned","f_Rhodobacteraceae"
"ASV_3161","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","a_ASV_3161"
"ASV_3129","Bacteria","Actinobacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Microbacterium","Unassigned","g_Microbacterium"
"ASV_3156","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_3155","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_aestusnigri","s_Pseudomonas_aestusnigri"
"ASV_3167","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_3141","Bacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned","k_Bacteria"
"ASV_3159","Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Oceanicola","Unassigned","g_Oceanicola"
